invoice_id,invoice_number,vendor_id,gl_transaction_id,invoice_date,amount
INV-3385,A-4003,VEN-1377,GL-3385,2024-01-29,6793.78
INV-3386,INV-4003,VEN-1671,GL-3386,2024-01-29,9684.36
INV-3387,A-4009,VEN-1275,GL-3387,2024-01-29,2050.56
INV-3388,R-4003,VEN-1719,GL-3388,2024-01-29,2435.44
INV-3389,N-4003,VEN-1624,GL-3389,2024-01-29,505.07
INV-3390,R-4003,VEN-1998,GL-3390,2024-01-29,1806.29
INV-3391,N-4006,VEN-1208,GL-3391,2024-01-30,5145.64
INV-3392,A-4003,VEN-1037,GL-3392,2024-01-30,5226.6
INV-3393,A-4003,VEN-2071,GL-3393,2024-01-30,775.61
INV-3394,INV-4003,VEN-1855,GL-3394,2024-01-30,4130.14
INV-3395,B-4003,VEN-1629,GL-3395,2024-01-30,5246.23
INV-3396,INV-4003,VEN-1194,GL-3396,2024-01-30,5346.72
INV-3397,R-4006,VEN-1026,GL-3397,2024-01-30,550.64
INV-3398,N-4003,VEN-1170,GL-3398,2024-01-30,3898.15
INV-3399,B-4006,VEN-2124,GL-3399,2024-01-30,3646.22
INV-3400,R-4003,VEN-1914,GL-3400,2024-01-30,3154.66
INV-3401,A-4003,VEN-1318,GL-3401,2024-01-30,1811.14
INV-3402,INV-4003,VEN-1443,GL-3402,2024-01-30,4268.84
INV-3403,A-4003,VEN-1807,GL-3403,2024-01-30,2764.6
INV-3404,N-4003,VEN-1015,GL-3404,2024-01-30,3521.33
INV-3405,N-4003,VEN-1845,GL-3405,2024-01-30,1796.38
INV-3406,A-4006,VEN-1556,GL-3406,2024-01-30,2929.1
INV-3407,R-4003,VEN-1776,GL-3407,2024-01-30,1973.65
INV-3408,A-4003,VEN-1047,GL-3408,2024-01-30,4147.81
INV-3409,R-4003,VEN-1524,GL-3409,2024-01-30,2408.26
INV-3410,R-4003,VEN-1422,GL-3410,2024-01-30,4112.11
INV-3411,B-4003,VEN-1298,GL-3411,2024-01-30,3274.52
INV-3412,A-4003,VEN-1334,GL-3412,2024-01-30,1077.36
INV-3413,B-4003,VEN-1117,GL-3413,2024-01-30,2280.62
INV-3414,A-4006,VEN-1647,GL-3414,2024-01-30,474.42
INV-3415,R-4006,VEN-2208,GL-3415,2024-01-30,1598.77
INV-3416,A-4003,VEN-1921,GL-3416,2024-01-30,1332.61
INV-3417,INV-4006,VEN-2120,GL-3417,2024-01-30,827.13
INV-3418,B-4003,VEN-1433,GL-3418,2024-01-31,3085.1
INV-3419,R-4003,VEN-1898,GL-3419,2024-01-31,1031.81
INV-3420,B-4003,VEN-1535,GL-3420,2024-01-31,5576.15
INV-3421,B-4003,VEN-1626,GL-3421,2024-01-31,3824.79
INV-3422,N-4006,VEN-1287,GL-3422,2024-01-31,3652.07
INV-3423,A-4003,VEN-2219,GL-3423,2024-01-31,3218.96
INV-3424,INV-4003,VEN-1950,GL-3424,2024-01-31,4369.45
INV-3425,INV-4003,VEN-1997,GL-3425,2024-01-31,409.23
INV-3426,A-4006,VEN-1221,GL-3426,2024-01-31,2038.53
INV-3427,R-4003,VEN-2056,GL-3427,2024-01-31,1958.91
INV-3428,A-4003,VEN-1945,GL-3428,2024-01-31,2877.22
INV-3429,A-4003,VEN-1541,GL-3429,2024-01-31,1982.65
INV-3430,A-4003,VEN-1783,GL-3430,2024-01-31,1203.08
INV-3431,B-4003,VEN-1937,GL-3431,2024-01-31,4370.98
INV-3432,B-4006,VEN-1117,GL-3432,2024-01-31,2462.23
INV-3433,INV-4003,VEN-1063,GL-3433,2024-01-31,5550.93
INV-3434,A-4003,VEN-1485,GL-3434,2024-01-31,2744.22
INV-3435,R-4003,VEN-1034,GL-3435,2024-01-31,6226.34
INV-3436,R-4003,VEN-1174,GL-3436,2024-02-01,714.46
INV-3437,N-4003,VEN-1280,GL-3437,2024-02-01,11904.86
INV-3438,R-4003,VEN-1450,GL-3438,2024-02-01,3452.52
INV-3439,B-4006,VEN-1096,GL-3439,2024-02-01,9190.62
INV-3440,B-4003,VEN-1473,GL-3440,2024-02-01,3157.73
INV-3441,N-4003,VEN-1137,GL-3441,2024-02-01,557.38
INV-3442,A-4003,VEN-1207,GL-3442,2024-02-01,3333.43
INV-3443,INV-4003,VEN-2250,GL-3443,2024-02-01,8750.7
INV-3444,INV-4009,VEN-1643,GL-3444,2024-02-01,620.19
INV-3445,R-4006,VEN-1863,GL-3445,2024-02-01,10428.53
INV-3446,INV-4006,VEN-2105,GL-3446,2024-02-01,1385.44
INV-3447,INV-4006,VEN-2220,GL-3447,2024-02-01,489.92
INV-3448,A-4003,VEN-2199,GL-3448,2024-02-01,2834.09
INV-3449,B-4003,VEN-1171,GL-3449,2024-02-01,7051.9
INV-3450,A-4009,VEN-1221,GL-3450,2024-02-01,310.96
INV-3451,A-4003,VEN-1351,GL-3451,2024-02-02,3778.84
INV-3452,INV-4003,VEN-1611,GL-3452,2024-02-02,1854.03
INV-3453,A-4003,VEN-1294,GL-3453,2024-02-02,5181.2
INV-3454,N-4003,VEN-1229,GL-3454,2024-02-02,1109.83
INV-3455,N-4003,VEN-1698,GL-3455,2024-02-02,11426.11
INV-3456,A-4006,VEN-1649,GL-3456,2024-02-02,1560.5
INV-3457,R-4003,VEN-1337,GL-3457,2024-02-02,1849.79
INV-3458,R-4003,VEN-2007,GL-3458,2024-02-02,1892.62
INV-3459,INV-4003,VEN-1011,GL-3459,2024-02-02,4973.91
INV-3460,N-4009,VEN-1757,GL-3460,2024-02-02,3207.65
INV-3461,A-4003,VEN-1996,GL-3461,2024-02-02,2982.74
INV-3462,A-4003,VEN-2064,GL-3462,2024-02-05,5649.26
INV-3463,A-4003,VEN-1749,GL-3463,2024-02-05,393.97
INV-3464,N-4006,VEN-1669,GL-3464,2024-02-05,1019.06
INV-3465,N-4003,VEN-1627,GL-3465,2024-02-05,1877.15
INV-3466,R-4009,VEN-1108,GL-3466,2024-02-05,4723.18
INV-3467,B-4003,VEN-1725,GL-3467,2024-02-05,2624.68
INV-3468,R-4003,VEN-1191,GL-3468,2024-02-05,4147.17
INV-3469,R-4003,VEN-1292,GL-3469,2024-02-05,5379.33
INV-3470,B-4003,VEN-1460,GL-3470,2024-02-05,3447.17
INV-3471,N-4006,VEN-1744,GL-3471,2024-02-05,3381.73
INV-3472,B-4003,VEN-1971,GL-3472,2024-02-05,2341.91
INV-3473,B-4003,VEN-1400,GL-3473,2024-02-05,1704.11
INV-3474,R-4003,VEN-1758,GL-3474,2024-02-05,3712.14
INV-3475,N-4003,VEN-1236,GL-3475,2024-02-05,1437.81
INV-3476,N-4003,VEN-1226,GL-3476,2024-02-05,414.45
INV-3477,B-4003,VEN-1429,GL-3477,2024-02-05,1521.18
INV-3478,N-4006,VEN-2090,GL-3478,2024-02-05,3644.95
INV-3479,A-4003,VEN-2159,GL-3479,2024-02-05,5910.9
INV-3480,N-4003,VEN-2014,GL-3480,2024-02-05,6246.15
INV-3481,N-4003,VEN-1203,GL-3481,2024-02-05,822.92
INV-3482,R-4003,VEN-1810,GL-3482,2024-02-05,4701.24
INV-3483,A-4006,VEN-1752,GL-3483,2024-02-06,2819.91
INV-3484,N-4006,VEN-1987,GL-3484,2024-02-06,1066.26
INV-3485,A-4009,VEN-1649,GL-3485,2024-02-06,1765.42
INV-3486,R-4003,VEN-1361,GL-3486,2024-02-06,3850.18
INV-3487,R-4003,VEN-1209,GL-3487,2024-02-06,6141.49
INV-3488,A-4003,VEN-2121,GL-3488,2024-02-06,1939.8
INV-3489,N-4003,VEN-1173,GL-3489,2024-02-06,1199.88
INV-3490,N-4006,VEN-1653,GL-3490,2024-02-06,2227.92
INV-3491,A-4003,VEN-1956,GL-3491,2024-02-06,839.73
INV-3492,R-4006,VEN-1365,GL-3492,2024-02-06,1466.08
INV-3493,A-4006,VEN-1753,GL-3493,2024-02-06,2325.51
INV-3494,INV-4009,VEN-2174,GL-3494,2024-02-06,6758.67
INV-3495,INV-4003,VEN-1608,GL-3495,2024-02-06,943.39
INV-3496,INV-4003,VEN-1798,GL-3496,2024-02-06,3382.16
INV-3497,N-4003,VEN-1755,GL-3497,2024-02-06,2332.93
INV-3498,B-4003,VEN-1663,GL-3498,2024-02-06,4469.67
INV-3499,INV-4003,VEN-2203,GL-3499,2024-02-06,2487.34
INV-3500,N-4009,VEN-1234,GL-3500,2024-02-06,780.81
INV-3501,N-4003,VEN-1882,GL-3501,2024-02-06,1702.36
INV-3502,INV-4009,VEN-1756,GL-3502,2024-02-07,11407.01
INV-3503,R-4003,VEN-1231,GL-3503,2024-02-07,4898.7
INV-3504,INV-4003,VEN-1704,GL-3504,2024-02-07,4616.68
INV-3505,N-4003,VEN-1126,GL-3505,2024-02-07,6316.02
INV-3506,R-4003,VEN-1993,GL-3506,2024-02-07,2402.0
INV-3507,A-4003,VEN-1366,GL-3507,2024-02-07,3577.66
INV-3508,INV-4003,VEN-1446,GL-3508,2024-02-07,6190.32
INV-3509,N-4006,VEN-1698,GL-3509,2024-02-07,6257.94
INV-3510,R-4003,VEN-1449,GL-3510,2024-02-07,5868.04
INV-3511,B-4003,VEN-2109,GL-3511,2024-02-07,1744.02
INV-3512,INV-4003,VEN-1272,GL-3512,2024-02-07,2977.34
INV-3513,B-4003,VEN-1027,GL-3513,2024-02-07,1054.14
INV-3514,N-4003,VEN-1024,GL-3514,2024-02-07,3485.83
INV-3515,A-4003,VEN-1876,GL-3515,2024-02-07,1724.37
INV-3516,INV-4003,VEN-1130,GL-3516,2024-02-07,2037.1
INV-3517,A-4003,VEN-1673,GL-3517,2024-02-07,3881.81
INV-3518,R-4003,VEN-1325,GL-3518,2024-02-07,3476.49
INV-3519,A-4006,VEN-1334,GL-3519,2024-02-07,1044.93
INV-3520,R-4006,VEN-1999,GL-3520,2024-02-07,403.05
INV-3521,B-4003,VEN-1316,GL-3521,2024-02-07,5014.49
INV-3522,A-4003,VEN-2073,GL-3522,2024-02-07,2575.57
INV-3523,INV-4003,VEN-1124,GL-3523,2024-02-07,29805.37
INV-3524,N-4003,VEN-1717,GL-3524,2024-02-08,4053.57
INV-3525,A-4006,VEN-1294,GL-3525,2024-02-08,5125.91
INV-3526,B-4003,VEN-1856,GL-3526,2024-02-08,895.5
INV-3527,R-4006,VEN-2079,GL-3527,2024-02-08,3881.67
INV-3528,A-4006,VEN-2101,GL-3528,2024-02-08,2967.44
INV-3529,R-4003,VEN-1779,GL-3529,2024-02-08,3150.82
INV-3530,R-4006,VEN-1422,GL-3530,2024-02-08,2591.35
INV-3531,A-4003,VEN-1257,GL-3531,2024-02-08,161.14
INV-3532,B-4003,VEN-1617,GL-3532,2024-02-08,1195.49
INV-3533,B-4003,VEN-1260,GL-3533,2024-02-08,1666.9
INV-3534,N-4003,VEN-1411,GL-3534,2024-02-08,6925.36
INV-3535,N-4003,VEN-1890,GL-3535,2024-02-08,1857.01
INV-3536,N-4003,VEN-1961,GL-3536,2024-02-08,3489.4
INV-3537,A-4003,VEN-1301,GL-3537,2024-02-08,8500.2
INV-3538,A-4003,VEN-1438,GL-3538,2024-02-08,1912.98
INV-3539,A-4003,VEN-1544,GL-3539,2024-02-09,3454.05
INV-3540,R-4003,VEN-1282,GL-3540,2024-02-09,5116.56
INV-3541,INV-4003,VEN-1612,GL-3541,2024-02-09,1182.08
INV-3542,B-4006,VEN-1563,GL-3542,2024-02-09,6839.48
INV-3543,R-4003,VEN-1720,GL-3543,2024-02-09,1425.27
INV-3544,INV-4003,VEN-1795,GL-3544,2024-02-09,1972.0
INV-3545,R-4003,VEN-1467,GL-3545,2024-02-09,1578.54
INV-3546,A-4003,VEN-2126,GL-3546,2024-02-09,5132.51
INV-3547,R-4003,VEN-1091,GL-3547,2024-02-09,3042.87
INV-3548,N-4006,VEN-1280,GL-3548,2024-02-09,2830.52
INV-3549,R-4006,VEN-1467,GL-3549,2024-02-09,6242.23
INV-3550,A-4006,VEN-1047,GL-3550,2024-02-09,4894.46
INV-3551,A-4003,VEN-2112,GL-3551,2024-02-09,1454.58
INV-3552,INV-4003,VEN-2047,GL-3552,2024-02-09,3476.97
INV-3553,R-4006,VEN-1776,GL-3553,2024-02-12,2726.68
INV-3554,A-4003,VEN-2024,GL-3554,2024-02-12,4666.75
INV-3555,R-4003,VEN-1886,GL-3555,2024-02-12,632.94
INV-3556,R-4006,VEN-1533,GL-3556,2024-02-12,1859.16
INV-3557,R-4006,VEN-1953,GL-3557,2024-02-12,1730.88
INV-3558,B-4006,VEN-1905,GL-3558,2024-02-12,3101.88
INV-3559,A-4003,VEN-1248,GL-3559,2024-02-12,987.25
INV-3560,N-4003,VEN-2084,GL-3560,2024-02-12,3220.51
INV-3561,B-4006,VEN-1473,GL-3561,2024-02-12,540.54
INV-3562,B-4003,VEN-1839,GL-3562,2024-02-12,4354.53
INV-3563,A-4003,VEN-1030,GL-3563,2024-02-12,1962.92
INV-3564,INV-4003,VEN-1476,GL-3564,2024-02-12,1862.16
INV-3565,A-4003,VEN-1150,GL-3565,2024-02-12,2226.48
INV-3566,INV-4006,VEN-1070,GL-3566,2024-02-12,6434.38
INV-3567,INV-4003,VEN-2099,GL-3567,2024-02-12,396.85
INV-3568,R-4006,VEN-1604,GL-3568,2024-02-12,564.06
INV-3569,INV-4003,VEN-2026,GL-3569,2024-02-12,456.41
INV-3570,N-4006,VEN-1538,GL-3570,2024-02-12,1122.57
INV-3571,B-4003,VEN-1853,GL-3571,2024-02-13,887.67
INV-3572,A-4003,VEN-2081,GL-3572,2024-02-13,1332.63
INV-3573,A-4003,VEN-1456,GL-3573,2024-02-13,3055.57
INV-3574,B-4009,VEN-1117,GL-3574,2024-02-13,3814.06
INV-3575,R-4003,VEN-1049,GL-3575,2024-02-13,333.37
INV-3576,B-4006,VEN-1051,GL-3576,2024-02-13,939.32
INV-3577,R-4003,VEN-1503,GL-3577,2024-02-13,3466.29
INV-3578,N-4006,VEN-1972,GL-3578,2024-02-13,3773.39
INV-3579,INV-4009,VEN-1585,GL-3579,2024-02-13,384.97
INV-3580,INV-4003,VEN-2114,GL-3580,2024-02-13,2933.84
INV-3581,A-4003,VEN-1088,GL-3581,2024-02-13,969.09
INV-3582,N-4003,VEN-1590,GL-3582,2024-02-13,3862.04
INV-3583,R-4003,VEN-1283,GL-3583,2024-02-13,3786.0
INV-3584,R-4003,VEN-1482,GL-3584,2024-02-13,8279.91
INV-3585,B-4003,VEN-1102,GL-3585,2024-02-13,5901.06
INV-3586,A-4006,VEN-2069,GL-3586,2024-02-13,3870.44
INV-3587,N-4003,VEN-1806,GL-3587,2024-02-13,1634.43
INV-3588,A-4003,VEN-1780,GL-3588,2024-02-13,4848.59
INV-3589,N-4012,VEN-1939,GL-3589,2024-02-14,1280.45
INV-3590,N-4006,VEN-1123,GL-3590,2024-02-14,3223.26
INV-3591,R-4003,VEN-1713,GL-3591,2024-02-14,746.87
INV-3592,B-4003,VEN-1551,GL-3592,2024-02-14,4485.11
INV-3593,INV-4003,VEN-1461,GL-3593,2024-02-14,774.82
INV-3594,N-4003,VEN-1333,GL-3594,2024-02-14,4588.32
INV-3595,A-4006,VEN-1834,GL-3595,2024-02-14,2710.97
INV-3596,R-4003,VEN-1478,GL-3596,2024-02-14,6774.58
INV-3597,INV-4003,VEN-1616,GL-3597,2024-02-14,1739.63
INV-3598,INV-4003,VEN-1517,GL-3598,2024-02-14,4428.69
INV-3599,B-4006,VEN-1251,GL-3599,2024-02-14,3815.96
INV-3600,A-4006,VEN-1988,GL-3600,2024-02-14,4102.12
INV-3601,R-4006,VEN-1854,GL-3601,2024-02-14,3008.57
INV-3602,R-4006,VEN-2230,GL-3602,2024-02-14,1363.49
INV-3603,B-4006,VEN-1792,GL-3603,2024-02-14,902.52
INV-3604,A-4006,VEN-1544,GL-3604,2024-02-14,2245.75
INV-3605,INV-4006,VEN-1418,GL-3605,2024-02-14,3575.8
INV-3606,B-4003,VEN-1941,GL-3606,2024-02-14,2638.37
INV-3607,A-4003,VEN-1576,GL-3607,2024-02-14,2381.84
INV-3608,INV-4006,VEN-1130,GL-3608,2024-02-14,1553.9
INV-3609,R-4003,VEN-2010,GL-3609,2024-02-15,2476.97
INV-3610,INV-4003,VEN-2008,GL-3610,2024-02-15,5203.79
INV-3611,R-4006,VEN-2037,GL-3611,2024-02-15,3630.61
INV-3612,R-4009,VEN-1025,GL-3612,2024-02-15,1924.11
INV-3613,N-4003,VEN-1857,GL-3613,2024-02-15,4776.75
INV-3614,R-4003,VEN-1687,GL-3614,2024-02-15,1856.56
INV-3615,R-4003,VEN-2013,GL-3615,2024-02-15,1254.84
INV-3616,B-4003,VEN-1614,GL-3616,2024-02-15,8296.34
INV-3617,INV-4009,VEN-2120,GL-3617,2024-02-15,989.16
INV-3618,N-4003,VEN-1215,GL-3618,2024-02-15,2552.0
INV-3619,B-4003,VEN-2244,GL-3619,2024-02-15,4388.37
INV-3620,A-4006,VEN-1162,GL-3620,2024-02-15,2196.86
INV-3621,R-4003,VEN-1958,GL-3621,2024-02-15,4878.8
INV-3622,INV-4003,VEN-1389,GL-3622,2024-02-15,5537.28
INV-3623,R-4006,VEN-1337,GL-3623,2024-02-15,2841.01
INV-3624,N-4003,VEN-1651,GL-3624,2024-02-15,3936.2
INV-3625,R-4003,VEN-1732,GL-3625,2024-02-15,3321.97
INV-3626,INV-4003,VEN-1670,GL-3626,2024-02-15,529.89
INV-3627,R-4003,VEN-1211,GL-3627,2024-02-15,1294.82
INV-3628,N-4006,VEN-1949,GL-3628,2024-02-15,2245.07
INV-3629,N-4003,VEN-1782,GL-3629,2024-02-15,2397.73
INV-3630,B-4006,VEN-1709,GL-3630,2024-02-15,4638.12
INV-3631,N-4003,VEN-1501,GL-3631,2024-02-15,2533.02
INV-3632,R-4009,VEN-1899,GL-3632,2024-02-16,2933.33
INV-3633,INV-4003,VEN-1658,GL-3633,2024-02-16,2584.8
INV-3634,B-4006,VEN-1837,GL-3634,2024-02-16,2726.53
INV-3635,R-4006,VEN-1042,GL-3635,2024-02-16,1957.34
INV-3636,A-4003,VEN-1934,GL-3636,2024-02-16,2898.83
INV-3637,B-4003,VEN-1475,GL-3637,2024-02-16,3066.93
INV-3638,INV-4003,VEN-1506,GL-3638,2024-02-16,2373.9
INV-3639,INV-4006,VEN-1722,GL-3639,2024-02-16,704.09
INV-3640,B-4003,VEN-1416,GL-3640,2024-02-16,1285.62
INV-3641,B-4003,VEN-1080,GL-3641,2024-02-16,4873.07
INV-3642,R-4003,VEN-1534,GL-3642,2024-02-16,6352.05
INV-3643,R-4003,VEN-1259,GL-3643,2024-02-16,1839.68
INV-3644,N-4003,VEN-1824,GL-3644,2024-02-16,862.27
INV-3645,R-4003,VEN-1870,GL-3645,2024-02-16,1661.09
INV-3646,R-4006,VEN-1449,GL-3646,2024-02-16,5976.64
INV-3647,N-4003,VEN-1633,GL-3647,2024-02-16,2545.14
INV-3648,A-4003,VEN-1469,GL-3648,2024-02-16,3797.75
INV-3649,R-4006,VEN-1361,GL-3649,2024-02-16,1737.26
INV-3650,INV-4003,VEN-1106,GL-3650,2024-02-16,651.6
INV-3651,B-4003,VEN-1724,GL-3651,2024-02-16,1798.86
INV-3652,B-4003,VEN-1310,GL-3652,2024-02-16,2257.83
INV-3653,INV-4003,VEN-1311,GL-3653,2024-02-16,1508.47
INV-3654,A-4006,VEN-1351,GL-3654,2024-02-16,1248.86
INV-3655,A-4006,VEN-2168,GL-3655,2024-02-16,5756.87
INV-3656,B-4006,VEN-2170,GL-3656,2024-02-16,23245.5
INV-3657,INV-4006,VEN-1981,GL-3657,2024-02-18,5308.24
INV-3658,INV-4006,VEN-1124,GL-3658,2024-02-19,1909.98
INV-3659,N-4015,VEN-1939,GL-3659,2024-02-19,3136.16
INV-3660,R-4012,VEN-1899,GL-3660,2024-02-19,3729.15
INV-3661,B-4006,VEN-2065,GL-3661,2024-02-19,1594.49
INV-3662,R-4003,VEN-1982,GL-3662,2024-02-19,1133.88
INV-3663,R-4006,VEN-1426,GL-3663,2024-02-19,2793.76
INV-3664,N-4006,VEN-1652,GL-3664,2024-02-19,924.91
INV-3665,INV-4003,VEN-1583,GL-3665,2024-02-19,1609.57
INV-3666,N-4003,VEN-2207,GL-3666,2024-02-19,1219.68
INV-3667,R-4006,VEN-1884,GL-3667,2024-02-19,5810.5
INV-3668,INV-4003,VEN-1770,GL-3668,2024-02-19,11069.13
INV-3669,INV-4003,VEN-1344,GL-3669,2024-02-19,2190.08
INV-3670,B-4003,VEN-1322,GL-3670,2024-02-19,2300.37
INV-3671,INV-4003,VEN-2162,GL-3671,2024-02-19,968.48
INV-3672,N-4006,VEN-1137,GL-3672,2024-02-19,1390.92
INV-3673,A-4003,VEN-1487,GL-3673,2024-02-19,3829.49
INV-3674,A-4003,VEN-1244,GL-3674,2024-02-19,3353.23
INV-3675,B-4003,VEN-1881,GL-3675,2024-02-19,1079.14
INV-3676,R-4003,VEN-1555,GL-3676,2024-02-19,1354.86
INV-3677,A-4003,VEN-2210,GL-3677,2024-02-19,3686.18
INV-3678,A-4006,VEN-1032,GL-3678,2024-02-19,1500.76
INV-3679,INV-4009,VEN-1124,GL-3679,2024-02-20,3261.91
INV-3680,N-4018,VEN-1939,GL-3680,2024-02-20,2352.74
INV-3681,A-4006,VEN-1081,GL-3681,2024-02-20,8499.08
INV-3682,A-4009,VEN-1081,GL-3682,2024-02-20,3477.1
INV-3683,R-4006,VEN-1174,GL-3683,2024-02-20,2424.53
INV-3684,R-4003,VEN-1495,GL-3684,2024-02-20,3034.18
INV-3685,INV-4003,VEN-1700,GL-3685,2024-02-20,3157.12
INV-3686,N-4003,VEN-1465,GL-3686,2024-02-20,1588.32
INV-3687,A-4003,VEN-1036,GL-3687,2024-02-20,732.34
INV-3688,R-4003,VEN-1167,GL-3688,2024-02-20,5457.17
INV-3689,R-4006,VEN-1720,GL-3689,2024-02-20,7429.81
INV-3690,A-4009,VEN-2168,GL-3690,2024-02-20,1619.27
INV-3691,R-4006,VEN-1259,GL-3691,2024-02-20,1461.74
INV-3692,B-4009,VEN-1709,GL-3692,2024-02-20,3996.21
INV-3693,INV-4006,VEN-1955,GL-3693,2024-02-20,1860.66
INV-3694,N-4003,VEN-2241,GL-3694,2024-02-20,4262.37
INV-3695,R-4009,VEN-1259,GL-3695,2024-02-20,2341.24
INV-3696,N-4003,VEN-1186,GL-3696,2024-02-20,3876.2
INV-3697,N-4009,VEN-1137,GL-3697,2024-02-20,244.13
INV-3698,INV-4003,VEN-1339,GL-3698,2024-02-20,1072.71
INV-3699,A-4006,VEN-2064,GL-3699,2024-02-21,5384.08
INV-3700,A-4003,VEN-1309,GL-3700,2024-02-21,2051.35
INV-3701,R-4003,VEN-1205,GL-3701,2024-02-21,6857.74
INV-3702,N-4009,VEN-1287,GL-3702,2024-02-21,2577.46
INV-3703,B-4003,VEN-1161,GL-3703,2024-02-21,2020.45
INV-3704,B-4006,VEN-1536,GL-3704,2024-02-21,3256.32
INV-3705,B-4003,VEN-1957,GL-3705,2024-02-21,4154.01
INV-3706,B-4009,VEN-1792,GL-3706,2024-02-21,3369.93
INV-3707,N-4009,VEN-1698,GL-3707,2024-02-21,10507.29
INV-3708,N-4003,VEN-1896,GL-3708,2024-02-21,1499.31
INV-3709,R-4009,VEN-1303,GL-3709,2024-02-21,4358.13
INV-3710,A-4009,VEN-2069,GL-3710,2024-02-21,6711.46
INV-3711,INV-4003,VEN-1380,GL-3711,2024-02-21,3779.31
INV-3712,INV-4006,VEN-1512,GL-3712,2024-02-21,2438.87
INV-3713,INV-4003,VEN-1300,GL-3713,2024-02-21,1435.03
INV-3714,B-4003,VEN-1256,GL-3714,2024-02-21,1707.83
INV-3715,B-4003,VEN-1431,GL-3715,2024-02-21,2262.08
INV-3716,N-4006,VEN-1440,GL-3716,2024-02-21,3898.44
INV-3717,R-4003,VEN-1181,GL-3717,2024-02-21,2581.12
INV-3718,A-4006,VEN-1207,GL-3718,2024-02-21,584.77
INV-3719,R-4003,VEN-1919,GL-3719,2024-02-21,2248.02
INV-3720,INV-4003,VEN-1359,GL-3720,2024-02-21,2330.62
INV-3721,B-4006,VEN-1433,GL-3721,2024-02-22,25681.22
INV-3722,A-4009,VEN-1391,GL-3722,2024-02-22,2628.94
INV-3723,R-4003,VEN-2003,GL-3723,2024-02-22,1233.51
INV-3724,A-4009,VEN-1207,GL-3724,2024-02-22,2654.15
INV-3725,A-4006,VEN-2015,GL-3725,2024-02-22,2604.74
INV-3726,A-4003,VEN-1140,GL-3726,2024-02-22,3476.08
INV-3727,R-4006,VEN-1066,GL-3727,2024-02-22,4269.13
INV-3728,N-4003,VEN-1930,GL-3728,2024-02-22,2266.92
INV-3729,INV-4003,VEN-2221,GL-3729,2024-02-22,1553.48
INV-3730,B-4003,VEN-2161,GL-3730,2024-02-22,1326.9
INV-3731,N-4003,VEN-1378,GL-3731,2024-02-22,2877.06
INV-3732,A-4003,VEN-1620,GL-3732,2024-02-22,4590.1
INV-3733,A-4003,VEN-1437,GL-3733,2024-02-22,8223.75
INV-3734,N-4003,VEN-1516,GL-3734,2024-02-23,4514.74
INV-3735,R-4003,VEN-1529,GL-3735,2024-02-23,549.03
INV-3736,N-4009,VEN-1146,GL-3736,2024-02-23,2932.49
INV-3737,INV-4009,VEN-1512,GL-3737,2024-02-23,3588.36
INV-3738,R-4003,VEN-1296,GL-3738,2024-02-23,5444.7
INV-3739,B-4006,VEN-1789,GL-3739,2024-02-23,1358.5
INV-3740,A-4003,VEN-2103,GL-3740,2024-02-23,10073.87
INV-3741,N-4003,VEN-2160,GL-3741,2024-02-23,937.98
INV-3742,N-4003,VEN-1908,GL-3742,2024-02-23,4795.05
INV-3743,R-4003,VEN-1184,GL-3743,2024-02-23,5627.56
INV-3744,R-4006,VEN-1450,GL-3744,2024-02-23,547.29
INV-3745,B-4003,VEN-1405,GL-3745,2024-02-23,1595.18
INV-3746,N-4003,VEN-1840,GL-3746,2024-02-23,1803.38
INV-3747,INV-4006,VEN-1712,GL-3747,2024-02-23,1783.38
INV-3748,N-4006,VEN-1010,GL-3748,2024-02-23,1142.1
INV-3749,INV-4003,VEN-1224,GL-3749,2024-02-23,1113.27
INV-3750,INV-4006,VEN-1149,GL-3750,2024-02-23,1805.72
INV-3751,INV-4012,VEN-1124,GL-3751,2024-02-26,3124.9
INV-3752,N-4021,VEN-1939,GL-3752,2024-02-26,548.4
INV-3753,R-4003,VEN-1682,GL-3753,2024-02-26,1086.07
INV-3754,INV-4006,VEN-1658,GL-3754,2024-02-26,1390.51
INV-3755,R-4003,VEN-2184,GL-3755,2024-02-26,6241.36
INV-3756,A-4006,VEN-2024,GL-3756,2024-02-26,1645.6
INV-3757,A-4003,VEN-2236,GL-3757,2024-02-26,2033.18
INV-3758,N-4003,VEN-1078,GL-3758,2024-02-26,5590.62
INV-3759,N-4003,VEN-1897,GL-3759,2024-02-26,393.47
INV-3760,N-4003,VEN-1264,GL-3760,2024-02-26,8129.53
INV-3761,INV-4003,VEN-1761,GL-3761,2024-02-26,5753.49
INV-3762,INV-4003,VEN-1904,GL-3762,2024-02-26,5172.41
INV-3763,INV-4006,VEN-2097,GL-3763,2024-02-26,11188.33
INV-3764,B-4006,VEN-1161,GL-3764,2024-02-26,2591.88
INV-3765,INV-4003,VEN-1414,GL-3765,2024-02-26,5102.69
INV-3766,INV-4003,VEN-2055,GL-3766,2024-02-26,3053.4
INV-3767,N-4003,VEN-2068,GL-3767,2024-02-26,3246.13
INV-3768,R-4006,VEN-1062,GL-3768,2024-02-26,3400.96
INV-3769,R-4003,VEN-2216,GL-3769,2024-02-26,3274.57
INV-3770,R-4003,VEN-1527,GL-3770,2024-02-26,664.24
INV-3771,R-4003,VEN-1412,GL-3771,2024-02-26,5337.03
